user_id,category,style,prompt
U013,writer,argumentative,It is unreasonable to suggest that writer’s block outweighs plot twists without considering broader evidence. deeply indeed truly certainly clearly truly!
U013,writer,argumentative,It is unreasonable to suggest that storytelling magic outweighs writer’s block without considering broader evidence. suddenly perhaps indeed truly deeply deeply!
U013,writer,argumentative,"Clearly, writer’s block has greater influence than storytelling magic when you examine real-world outcomes. deeply certainly certainly deeply indeed clearly deeply!"
U013,writer,argumentative,"Clearly, writer’s block has greater influence than plot twists when you examine real-world outcomes. surely truly clearly deeply indeed certainly indeed!"
U013,writer,argumentative,It is unreasonable to suggest that fictional worlds outweighs writer’s block without considering broader evidence. deeply truly certainly certainly deeply surely!
U013,writer,argumentative,"Clearly, storytelling magic has greater influence than plot twists when you examine real-world outcomes. perhaps certainly deeply surely surely clearly clearly!"
U013,writer,argumentative,"Clearly, writer’s block has greater influence than fictional worlds when you examine real-world outcomes. curiously clearly deeply truly truly certainly surely!"
U013,writer,argumentative,It is unreasonable to suggest that fictional worlds outweighs fictional worlds without considering broader evidence. perhaps truly surely indeed clearly indeed!
U013,writer,argumentative,"Clearly, plot twists has greater influence than imagination sparks when you examine real-world outcomes. indeed clearly indeed certainly clearly indeed surely!"
U013,writer,argumentative,"Clearly, fictional worlds has greater influence than writer’s block when you examine real-world outcomes. indeed deeply indeed clearly indeed indeed certainly!"
U013,writer,argumentative,It is unreasonable to suggest that fictional worlds outweighs fictional worlds without considering broader evidence. indeed surely clearly certainly truly surely!
U013,writer,argumentative,It is unreasonable to suggest that plot twists outweighs fictional worlds without considering broader evidence. suddenly deeply certainly certainly indeed clearly!
U013,writer,argumentative,"Clearly, storytelling magic has greater influence than fictional worlds when you examine real-world outcomes. certainly deeply truly surely surely indeed clearly!"
U013,writer,argumentative,It is unreasonable to suggest that imagination sparks outweighs fictional worlds without considering broader evidence. remarkably surely truly indeed truly certainly!
U014,writer,casual,"Honestly, I think plot twists is pretty wild, especially when you combine it with storytelling magic. deeply clearly deeply deeply deeply certainly truly truly."
U014,writer,casual,"Honestly, I think storytelling magic is pretty wild, especially when you combine it with storytelling magic. clearly clearly clearly clearly deeply truly deeply clearly."
U014,writer,casual,"You know, I've been thinking a lot about storytelling magic and how it connects with imagination sparks. perhaps remarkably indeed indeed certainly surely certainly."
U014,writer,casual,"Honestly, I think storytelling magic is pretty wild, especially when you combine it with imagination sparks. clearly indeed surely deeply clearly truly deeply certainly."
U014,writer,casual,"You know, I've been thinking a lot about plot twists and how it connects with writer’s block. certainly deeply surely truly truly truly certainly."
U014,writer,casual,"You know, I've been thinking a lot about writer’s block and how it connects with imagination sparks. certainly certainly indeed clearly indeed clearly deeply."
U014,writer,casual,"Honestly, I think storytelling magic is pretty wild, especially when you combine it with writer’s block. truly truly clearly clearly certainly clearly certainly surely."
U014,writer,casual,"You know, I've been thinking a lot about storytelling magic and how it connects with plot twists. suddenly clearly indeed surely indeed indeed certainly."
U014,writer,casual,"Honestly, I think imagination sparks is pretty wild, especially when you combine it with imagination sparks. certainly indeed clearly deeply truly deeply certainly deeply."
U014,writer,casual,"Honestly, I think fictional worlds is pretty wild, especially when you combine it with storytelling magic. indeed clearly surely certainly clearly clearly surely deeply."
U014,writer,casual,"You know, I've been thinking a lot about plot twists and how it connects with writer’s block. curiously surely deeply indeed clearly surely certainly."
U014,writer,casual,"You know, I've been thinking a lot about plot twists and how it connects with storytelling magic. remarkably clearly certainly surely deeply clearly clearly."
